i,ts_ms,close,action,conviction,urgency,edge_bps,rationale,regime,dominant_tf,agreement,conflict
302,1701412080000,39258.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
303,1701412140000,39260.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
304,1701412200000,39257.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
305,1701412260000,39257.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
306,1701412320000,39257.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
307,1701412380000,39256.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
308,1701412440000,39257.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
309,1701412500000,39288.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
310,1701412560000,39296.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
311,1701412620000,39292.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
312,1701412680000,39302.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
313,1701412740000,39302.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
314,1701412800000,39302.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
315,1701412920000,39308.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
316,1701412980000,39309.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
317,1701413040000,39304.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
318,1701413100000,39313.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
319,1701413160000,39325.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
320,1701413220000,39316.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
321,1701413340000,39334.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
322,1701413400000,39308.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
323,1701413460000,39322.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
324,1701413520000,39331.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
325,1701413580000,39347.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
326,1701413640000,39336.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
327,1701413700000,39327.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
328,1701413760000,39385.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
329,1701413820000,39369.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
330,1701413880000,39348.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
331,1701413940000,39368.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
332,1701414000000,39373.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
333,1701414120000,39398.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
334,1701414180000,39368.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
335,1701414240000,39370.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
336,1701414300000,39408.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
337,1701414360000,39424.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
338,1701414420000,39430.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
339,1701414480000,39479.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
340,1701414540000,39462.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
341,1701414600000,39462.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
342,1701414660000,39462.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
343,1701414720000,39468.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
344,1701414780000,39470.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
345,1701414840000,39465.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
346,1701414900000,39488.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
347,1701414960000,39487.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
348,1701415020000,39519.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
349,1701415080000,39528.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
350,1701415140000,39521.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
351,1701415200000,39482.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
352,1701415260000,39500.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
353,1701415320000,39481.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
354,1701415380000,39467.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
355,1701415440000,39467.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
356,1701415500000,39481.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
357,1701415560000,39488.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
358,1701415620000,39500.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
359,1701415680000,39500.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
360,1701415740000,39494.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
361,1701415800000,39475.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
362,1701415860000,39474.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
363,1701415920000,39474.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
364,1701415980000,39474.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
365,1701416040000,39467.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
366,1701416100000,39467.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
367,1701416160000,39460.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
368,1701416220000,39446.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
369,1701416280000,39490.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
370,1701416340000,39449.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
371,1701416400000,39464.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
372,1701416520000,39446.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
373,1701416580000,39450.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
374,1701416700000,39463.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
375,1701416760000,39436.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
376,1701416820000,39408.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
377,1701416880000,39422.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
378,1701416940000,39391.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
379,1701417000000,39392.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
380,1701417060000,39402.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
381,1701417120000,39396.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
382,1701417180000,39414.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
383,1701417240000,39411.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
384,1701417300000,39433.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
385,1701417360000,39435.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
386,1701417420000,39417.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
387,1701417480000,39424.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
388,1701417600000,39430.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
389,1701417660000,39457.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
390,1701417720000,39458.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
391,1701417780000,39470.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
392,1701417840000,39479.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
393,1701417900000,39513.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
394,1701417960000,39528.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
395,1701418020000,39493.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
396,1701418080000,39500.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
397,1701418140000,39467.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
398,1701418200000,39500.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
399,1701418260000,39500.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
400,1701418320000,39521.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
401,1701418440000,39511.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
402,1701418500000,39540.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
403,1701418560000,39540.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
404,1701418620000,39577.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
405,1701418680000,39564.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
406,1701418740000,39598.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
407,1701418800000,39540.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
408,1701418860000,39530.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
409,1701418920000,39500.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
410,1701418980000,39488.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
411,1701419040000,39468.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
412,1701419100000,39466.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
413,1701419160000,39493.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
414,1701419280000,39474.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
415,1701419340000,39460.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
416,1701419400000,39450.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
417,1701419460000,39450.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
418,1701419520000,39450.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
419,1701419580000,39436.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
420,1701419640000,39436.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
421,1701419700000,39426.7,SELL,0.4,0.3769240224892554,-2.4240018644245223,neg_bias,range,,0.0,0.0
422,1701419760000,39436.8,BUY,0.4,0.3757582044360628,2.5581639197202857,pos_bias,range,,0.0,0.0
423,1701419820000,39447.1,BUY,0.4,0.37516397322138667,2.526904240997211,pos_bias,range,,0.0,0.0
424,1701419880000,39449.3,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
425,1701420000000,39432.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
426,1701420060000,39456.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
427,1701420120000,39464.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
428,1701420180000,39470.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
429,1701420240000,39485.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
430,1701420300000,39511.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
431,1701420420000,39530.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
432,1701420480000,39500.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
433,1701420600000,39506.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
434,1701420660000,39524.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
435,1701420720000,39521.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
436,1701420780000,39493.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
437,1701420840000,39500.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
438,1701420900000,39526.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
439,1701420960000,39528.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
440,1701421020000,39504.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
441,1701421080000,39498.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
442,1701421200000,39519.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
443,1701421260000,39540.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
444,1701421320000,39550.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
445,1701421380000,39562.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
446,1701421440000,39552.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
447,1701421500000,39587.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
448,1701421560000,39623.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
449,1701421620000,39603.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
450,1701421680000,39597.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
451,1701421740000,39637.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
452,1701421800000,39662.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
453,1701421860000,39624.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
454,1701421920000,39616.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
455,1701421980000,39590.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
456,1701422040000,39639.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
457,1701422100000,39662.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
458,1701422160000,39790.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
459,1701422220000,39808.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
460,1701422280000,39891.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
461,1701422340000,39800.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
462,1701422400000,39809.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
463,1701422460000,39852.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
464,1701422520000,39855.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
465,1701422580000,39884.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
466,1701422640000,39860.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
467,1701422700000,39900.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
468,1701422760000,39871.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
469,1701422820000,39792.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
470,1701422880000,39769.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
471,1701422940000,39829.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
472,1701423000000,39890.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
473,1701423060000,39900.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
474,1701423120000,39813.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
475,1701423180000,39884.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
476,1701423240000,39871.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
477,1701423300000,39839.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
478,1701423360000,39817.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
479,1701423420000,39787.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
480,1701423480000,39846.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
481,1701423540000,39814.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
482,1701423600000,39839.8,BUY,0.4,0.3820687447323229,2.372759607575509,pos_bias,range,,0.0,0.0
483,1701423660000,39842.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
484,1701423720000,39795.3,SELL,1.0,0.9555947022682486,-19.510709315607677,neg_bias,range,,1.0,0.0
485,1701423780000,39845.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
486,1701423840000,39833.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
487,1701423900000,39833.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
488,1701423960000,39872.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
489,1701424020000,39910.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
490,1701424080000,39872.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
491,1701424140000,39907.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
492,1701424200000,39885.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
493,1701424260000,39885.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
494,1701424320000,39887.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
495,1701424380000,39910.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
496,1701424440000,39850.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
497,1701424500000,39910.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
498,1701424560000,39948.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
499,1701424620000,39932.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
500,1701424680000,39923.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
501,1701424740000,39929.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
502,1701424800000,40063.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
503,1701424860000,40063.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
504,1701424920000,40069.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
505,1701424980000,39987.2,SELL,0.4,0.366663394245732,-7.044366109344601,neg_bias,trend,,0.0,0.0
506,1701425040000,40051.3,BUY,0.4,0.3689521820119476,5.352636602768504,pos_bias,range,,0.0,0.0
507,1701425100000,40000.0,SELL,0.4,0.3690042792463355,-4.266865360165102,neg_bias,trend,,0.0,0.0
508,1701425160000,39970.5,SELL,0.4,0.37049871433468534,-2.4240302902854194,neg_bias,range,,0.0,0.0
509,1701425220000,39923.2,SELL,0.4,0.3732803246410821,-3.8525177100019565,neg_bias,range,,0.0,0.0
510,1701425280000,39906.1,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
511,1701425340000,39890.5,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
512,1701425400000,39910.3,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
513,1701425460000,39896.7,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
514,1701425520000,39908.7,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
515,1701425580000,39884.8,SELL,0.4,0.37510351816447085,-2.3622595102473314,neg_bias,range,,0.0,0.0
516,1701425640000,39907.5,BUY,0.4,0.3747521347110936,2.335620660268059,pos_bias,range,,0.0,0.0
517,1701425700000,39869.5,SELL,0.4,0.37326417678170404,-3.9717031915612298,neg_bias,range,,0.0,0.0
518,1701425760000,39833.6,SELL,0.4,0.3721833235246487,-3.742928339670932,neg_bias,range,,0.0,0.0
519,1701425820000,39825.0,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
520,1701425880000,39820.8,HOLD,0.0,0.0,0.0,weak_score,trend,,0.0,0.0
521,1701425940000,39859.2,BUY,0.4,0.367703511679048,4.09872912917567,pos_bias,trend,,0.0,0.0
522,1701426000000,39831.3,SELL,0.4,0.36539133562042475,-3.063677193528693,neg_bias,trend,,0.0,0.0
523,1701426060000,39808.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
524,1701426120000,39820.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
525,1701426180000,39884.8,BUY,0.4,0.37913396365357493,6.557419232388607,pos_bias,range,,0.0,0.0
526,1701426240000,39872.0,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
527,1701426300000,39851.3,SELL,0.4,0.3802514596465408,-2.225526381399017,neg_bias,range,,0.0,0.0
528,1701426360000,39838.0,HOLD,0.0,0.0,0.0,weak_score,range,,0.0,0.0
529,1701426420000,39848.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
530,1701426480000,39859.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
531,1701426540000,39893.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
532,1701426600000,39900.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
533,1701426660000,39880.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
534,1701426780000,39897.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
535,1701426840000,39884.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
536,1701426900000,39851.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
537,1701426960000,39836.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
538,1701427020000,39782.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
539,1701427080000,39769.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
540,1701427140000,39781.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
541,1701427200000,39776.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
542,1701427260000,39776.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
543,1701427320000,39806.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
544,1701427380000,39798.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
545,1701427440000,39794.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
546,1701427500000,39830.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
547,1701427560000,39821.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
548,1701427620000,39859.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
549,1701427680000,39880.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
550,1701427740000,39842.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
551,1701427800000,39812.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
552,1701427860000,39806.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
553,1701427920000,39820.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
554,1701428040000,39807.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
555,1701428100000,39818.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
556,1701428160000,39795.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
557,1701428220000,39757.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
558,1701428280000,39765.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
559,1701428340000,39779.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
560,1701428400000,39768.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
561,1701428460000,39746.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
562,1701428520000,39756.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
563,1701428580000,39769.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
564,1701428640000,39769.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
565,1701428700000,39776.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
566,1701428820000,39788.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
567,1701428880000,39779.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
568,1701428940000,39793.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
569,1701429000000,39794.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
570,1701429060000,39800.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
571,1701429120000,39767.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
572,1701429180000,39781.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
573,1701429240000,39760.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
